Gasday,MarginalPriceSystemBuy,MarginalPriceSystemSell,NegativeEnergyImbalancePrice,PositiveEnergyImbalancePrice,Unit,VTPDailyAveragePrice,VTPDailyAveragePriceSmallAdjMinus,VTPDailyAveragePriceSmallAdjPlus
2025-05-26,39.2690,35.0000,39.2690,35.0000,EUR/MWh,37.0810,36.339380,37.822620
2025-05-27,38.9500,34.6000,38.9500,34.6000,EUR/MWh,37.2570,36.511860,38.002140
2025-05-28,38.4000,34.1500,38.4000,34.1500,EUR/MWh,37.2740,36.528520,38.019480
2025-05-29,38.3000,32.6250,38.3000,32.6250,EUR/MWh,37.0820,36.340360,37.823640
2025-05-30,36.5000,32.4000,36.5840,32.4000,EUR/MWh,35.8670,35.149660,36.584340
2025-05-31,34.9000,30.1500,35.2970,30.1500,EUR/MWh,34.6050,33.912900,35.297100
2025-06-01,35.0250,30.4500,35.1930,30.4500,EUR/MWh,34.5030,33.812940,35.193060
2025-06-02,37.2000,31.6000,37.2000,31.6000,EUR/MWh,34.8100,34.113800,35.506200
2025-06-03,37.5000,32.3500,37.5000,32.3500,EUR/MWh,35.6230,34.910540,36.335460
2025-06-04,37.9000,33.4000,37.9000,33.4000,EUR/MWh,36.1130,35.390740,36.835260
2025-06-05,39.3000,33.5000,39.3000,33.5000,EUR/MWh,36.4730,35.743540,37.202460
2025-06-06,38.2500,35.2500,38.2500,35.2500,EUR/MWh,36.8450,36.108100,37.581900
2025-06-07,38.2000,34.0000,38.2000,34.0000,EUR/MWh,36.6720,35.938560,37.405440
2025-06-08,38.2000,34.2000,38.2000,34.2000,EUR/MWh,36.7500,36.015000,37.485000
2025-06-09,38.0000,34.0000,38.0000,34.0000,EUR/MWh,36.7190,35.984620,37.453380
2025-06-10,36.9750,33.7000,36.9750,33.7000,EUR/MWh,36.0530,35.331940,36.774060
2025-06-11,37.1250,32.2000,37.1250,32.2000,EUR/MWh,35.3190,34.612620,36.025380
2025-06-12,37.8000,35.2500,37.8000,35.2500,EUR/MWh,36.4210,35.692580,37.149420
2025-06-13,39.5000,36.0250,39.5000,36.0250,EUR/MWh,36.9830,36.243340,37.722660
2025-06-14,39.6750,35.4500,39.6750,35.4500,EUR/MWh,38.2670,37.501660,39.032340
2025-06-15,39.9750,37.0000,39.9750,37.0000,EUR/MWh,38.4470,37.678060,39.215940
2025-06-16,40.7000,37.5000,40.7000,37.5000,EUR/MWh,38.7200,37.945600,39.494400
2025-06-17,41.2000,36.0000,41.2000,36.0000,EUR/MWh,38.9410,38.162180,39.719820
2025-06-18,41.5750,37.8000,41.5750,37.8000,EUR/MWh,39.6350,38.842300,40.427700
2025-06-19,40.7000,36.4750,40.7000,36.4750,EUR/MWh,39.8990,39.101020,40.696980
2025-06-20,43.1000,39.0000,43.1000,39.0000,EUR/MWh,41.6160,40.783680,42.448320
2025-06-21,42.2750,37.0000,42.2750,37.0000,EUR/MWh,41.1010,40.278980,41.923020
2025-06-22,43.9000,39.0000,43.9000,39.0000,EUR/MWh,41.1830,40.359340,42.006660
2025-06-23,44.5000,39.0000,44.5000,39.0000,EUR/MWh,41.7610,40.925780,42.596220
2025-06-24,40.8000,33.5000,40.8530,33.5000,EUR/MWh,40.0520,39.250960,40.853040
2025-06-25,37.6500,26.0000,37.6500,26.0000,EUR/MWh,35.6870,34.973260,36.400740
2025-06-26,37.5000,31.0000,37.5000,31.0000,EUR/MWh,35.7550,35.039900,36.470100
2025-06-27,35.3000,30.8000,35.3000,30.8000,EUR/MWh,34.4090,33.720820,35.097180
2025-06-28,34.8500,30.9000,34.8500,30.9000,EUR/MWh,33.7340,33.059320,34.408680
2025-06-29,34.5000,30.3520,34.5340,30.3520,EUR/MWh,33.8570,33.179860,34.534140
2025-06-30,34.5000,32.1000,34.5500,32.1000,EUR/MWh,33.8730,33.195540,34.550460
2025-07-01,34.6250,30.1250,34.6250,30.1250,EUR/MWh,33.6100,32.937800,34.282200
2025-07-02,35.1000,31.2000,35.1000,31.2000,EUR/MWh,34.0100,33.329800,34.690200
2025-07-03,36.1750,32.0000,36.1750,32.0000,EUR/MWh,34.3490,33.662020,35.035980
2025-07-04,35.7000,32.5000,35.7000,32.5000,EUR/MWh,34.4030,33.714940,35.091060
2025-07-05,35.1000,27.0000,35.1000,27.0000,EUR/MWh,33.6720,32.998560,34.345440
2025-07-06,36.0250,29.0000,36.0250,29.0000,EUR/MWh,33.7930,33.117140,34.468860
2025-07-07,35.5000,30.0000,35.5000,30.0000,EUR/MWh,34.0840,33.402320,34.765680
2025-07-08,35.6500,29.1000,35.6500,29.1000,EUR/MWh,33.8520,33.174960,34.529040
2025-07-09,35.8000,29.4000,35.8000,29.4000,EUR/MWh,34.2980,33.612040,34.983960
2025-07-10,36.5750,31.9500,36.5750,31.9500,EUR/MWh,34.8030,34.106940,35.499060
2025-07-11,36.5000,26.3750,36.5000,26.3750,EUR/MWh,35.0400,34.339200,35.740800
2025-07-12,37.3000,32.9250,37.3000,32.9250,EUR/MWh,35.6220,34.909560,36.334440
2025-07-13,37.4750,33.1250,37.4750,33.1250,EUR/MWh,35.7690,35.053620,36.484380
2025-07-14,37.4000,32.0500,37.4000,32.0500,EUR/MWh,35.9230,35.204540,36.641460
2025-07-15,37.1500,29.2000,37.1500,29.2000,EUR/MWh,35.9070,35.188860,36.625140
2025-07-16,36.6000,31.0000,36.6000,31.0000,EUR/MWh,34.8760,34.178480,35.573520
2025-07-17,36.8500,32.1500,36.8500,32.1500,EUR/MWh,35.3860,34.678280,36.093720
2025-07-18,36.5000,27.0000,36.5000,27.0000,EUR/MWh,34.9170,34.218660,35.615340
2025-07-19,36.5000,26.5000,36.5000,26.5000,EUR/MWh,34.1390,33.456220,34.821780
2025-07-20,35.8070,29.0000,35.8070,29.0000,EUR/MWh,34.2080,33.523840,34.892160
2025-07-21,35.9000,29.5000,35.9000,29.5000,EUR/MWh,34.2820,33.596360,34.967640
2025-07-22,34.9000,30.0000,34.9000,30.0000,EUR/MWh,33.8260,33.149480,34.502520
2025-07-23,35.5000,15.0000,35.5000,15.0000,EUR/MWh,33.5860,32.914280,34.257720
2025-07-24,34.8000,23.9500,34.8000,23.9500,EUR/MWh,33.4020,32.733960,34.070040
2025-07-25,34.0000,27.1500,34.0000,27.1500,EUR/MWh,32.8830,32.225340,33.540660
2025-07-26,34.1500,28.0000,34.1500,28.0000,EUR/MWh,32.8080,32.151840,33.464160
2025-07-27,33.9000,29.1000,33.9000,29.1000,EUR/MWh,32.7980,32.142040,33.453960
2025-07-28,34.4000,25.6750,34.4000,25.6750,EUR/MWh,32.8110,32.154780,33.467220
2025-07-29,36.1250,22.0000,36.1250,22.0000,EUR/MWh,33.1060,32.443880,33.768120
2025-07-30,36.0750,29.0000,36.0750,29.0000,EUR/MWh,34.4500,33.761000,35.139000
2025-07-31,36.7000,31.5000,36.7000,31.5000,EUR/MWh,34.8340,34.137320,35.530680
2025-08-01,37.0000,32.2000,37.0000,32.2000,EUR/MWh,35.3320,34.625360,36.038640
2025-08-02,35.2250,31.2250,35.2250,31.2250,EUR/MWh,34.2230,33.538540,34.907460
2025-08-03,34.7000,30.3300,34.8990,30.3300,EUR/MWh,34.2150,33.530700,34.899300
2025-08-04,34.6500,29.9300,34.8620,29.9300,EUR/MWh,34.1780,33.494440,34.861560
2025-08-05,34.5000,31.1050,34.7070,31.1050,EUR/MWh,34.0260,33.345480,34.706520
2025-08-06,35.3000,31.3050,35.3000,31.3050,EUR/MWh,34.2770,33.591460,34.962540
2025-08-07,34.0000,29.8800,34.4470,29.8800,EUR/MWh,33.7720,33.096560,34.447440
2025-08-08,34.2750,29.7800,34.2750,29.7800,EUR/MWh,33.2640,32.598720,33.929280
2025-08-09,33.8000,28.9550,33.8000,28.9550,EUR/MWh,32.9590,32.299820,33.618180
2025-08-10,33.3500,29.1300,33.5790,29.1300,EUR/MWh,32.9210,32.262580,33.579420
2025-08-11,33.9000,29.3550,33.9000,29.3550,EUR/MWh,33.0570,32.395860,33.718140
2025-08-12,34.0000,30.2050,34.0000,30.2050,EUR/MWh,33.2530,32.587940,33.918060
2025-08-13,34.1000,30.0300,34.1000,30.0300,EUR/MWh,32.9850,32.325300,33.644700
2025-08-14,33.9000,30.3800,33.9000,30.3800,EUR/MWh,33.1320,32.469360,33.794640
2025-08-15,,29.5550,33.2790,29.5550,EUR/MWh,32.6260,31.973480,33.278520
2025-08-16,32.1750,27.4800,32.3020,27.4800,EUR/MWh,31.6690,31.035620,32.302380
2025-08-17,32.2000,27.7050,32.2670,27.7050,EUR/MWh,31.6340,31.001320,32.266680
2025-08-18,32.2500,28.2050,32.3820,28.2050,EUR/MWh,31.7470,31.112060,32.381940
2025-08-19,32.2750,28.6050,32.2750,28.6050,EUR/MWh,31.5750,30.943500,32.206500
2025-08-20,33.2750,28.5300,33.2750,28.5300,EUR/MWh,31.7140,31.079720,32.348280
2025-08-21,33.5000,29.9050,33.5000,29.9050,EUR/MWh,32.2040,31.559920,32.848080
2025-08-22,34.5000,30.8050,34.5000,30.8050,EUR/MWh,33.5300,32.859400,34.200600
2025-08-23,,30.5050,34.5430,30.5050,EUR/MWh,33.8660,33.188680,34.543320
2025-08-24,,30.4050,34.5630,30.4050,EUR/MWh,33.8850,33.207300,34.562700
2025-08-25,34.9500,26.0000,34.9500,26.0000,EUR/MWh,33.9580,33.278840,34.637160
2025-08-26,35.0000,31.6300,35.0000,31.6300,EUR/MWh,34.0600,33.378800,34.741200
2025-08-27,34.2000,30.6800,34.6990,30.6800,EUR/MWh,34.0190,33.338620,34.699380
2025-08-28,33.7500,30.6250,33.7500,30.6250,EUR/MWh,33.0000,32.340000,33.660000
2025-08-29,32.3500,29.3050,32.4960,29.3050,EUR/MWh,31.8590,31.221820,32.496180
2025-08-30,32.2500,28.9300,32.3070,28.9300,EUR/MWh,31.6740,31.040520,32.307480
2025-08-31,32.4000,29.1800,32.4000,29.1800,EUR/MWh,31.6740,31.040520,32.307480
2025-09-01,33.5500,28.4540,33.5500,28.4540,EUR/MWh,31.8960,31.258080,32.533920
2025-09-02,33.8500,29.9250,33.8500,29.9250,EUR/MWh,32.4100,31.761800,33.058200
2025-09-03,32.6000,29.6250,32.7850,29.6250,EUR/MWh,32.1420,31.499160,32.784840
2025-09-04,,28.9000,32.5160,28.9000,EUR/MWh,31.8780,31.240440,32.515560
2025-09-05,32.9500,31.0000,32.9500,31.0000,EUR/MWh,32.1120,31.469760,32.754240
2025-09-06,33.9060,30.6250,33.9060,30.6250,EUR/MWh,31.9520,31.312960,32.591040
2025-09-07,,30.6000,32.6070,30.6000,EUR/MWh,31.9680,31.328640,32.607360
2025-09-08,35.6750,29.7290,35.6750,29.7290,EUR/MWh,32.3930,31.745140,33.040860
2025-09-09,34.5000,32.3000,34.5000,32.3000,EUR/MWh,33.2620,32.596760,33.927240
2025-09-10,34.2000,32.7000,34.2000,32.4630,EUR/MWh,33.1250,32.462500,33.787500
2025-09-11,34.2500,31.5500,34.2500,31.5500,EUR/MWh,33.3960,32.728080,34.063920
2025-09-12,,29.6540,33.1510,29.6540,EUR/MWh,32.5010,31.850980,33.151020
2025-09-13,,29.8790,33.1230,29.8790,EUR/MWh,32.4740,31.824520,33.123480
2025-09-14,33.6000,29.6040,33.6000,29.6040,EUR/MWh,32.4890,31.839220,33.138780
2025-09-15,32.7500,29.5040,33.0290,29.5040,EUR/MWh,32.3810,31.733380,33.028620
2025-09-16,33.0000,29.0040,33.0000,29.0040,EUR/MWh,32.1170,31.474660,32.759340
2025-09-17,33.4000,29.9540,33.4000,29.9540,EUR/MWh,32.2570,31.611860,32.902140
2025-09-18,33.3000,29.8040,33.3000,29.8040,EUR/MWh,32.3040,31.657920,32.950080
2025-09-19,33.5000,30.0290,33.5000,30.0290,EUR/MWh,32.5210,31.870580,33.171420
2025-09-20,32.8000,29.8290,32.8000,29.8290,EUR/MWh,32.1240,31.481520,32.766480
2025-09-21,32.8000,30.0000,32.8000,30.0000,EUR/MWh,32.1120,31.469760,32.754240
2025-09-22,34.7500,30.0750,34.7500,30.0750,EUR/MWh,32.5080,31.857840,33.158160
2025-09-23,34.1000,29.5000,34.1000,29.5000,EUR/MWh,32.3740,31.726520,33.021480
2025-09-24,33.7000,30.1040,33.7000,30.1040,EUR/MWh,32.9410,32.282180,33.599820
2025-09-25,33.6500,31.1000,33.6500,31.1000,EUR/MWh,32.5180,31.867640,33.168360
2025-09-26,33.7000,31.6000,33.7150,31.6000,EUR/MWh,33.0540,32.392920,33.715080
2025-09-27,33.3000,29.3290,33.3480,29.3290,EUR/MWh,32.6940,32.040120,33.347880
2025-09-28,33.4000,33.0250,33.4610,32.1490,EUR/MWh,32.8050,32.148900,33.461100
2025-09-29,33.5000,31.9000,33.7480,31.9000,EUR/MWh,33.0860,32.424280,33.747720
2025-09-30,33.3750,30.1540,33.4180,30.1540,EUR/MWh,32.7630,32.107740,33.418260
2025-10-01,32.9500,31.7250,33.0120,31.7180,EUR/MWh,32.3650,31.717700,33.012300
2025-10-02,33.7000,31.0000,33.7000,31.0000,EUR/MWh,32.2810,31.635380,32.926620
2025-10-03,32.8000,30.0000,32.8000,30.0000,EUR/MWh,31.7670,31.131660,32.402340
2025-10-04,32.7000,31.0000,32.7000,31.0000,EUR/MWh,31.7040,31.069920,32.338080
2025-10-05,34.8000,31.9000,34.8000,31.3420,EUR/MWh,31.9820,31.342360,32.621640
2025-10-06,35.0250,33.2500,35.0250,31.9830,EUR/MWh,32.6360,31.983280,33.288720
2025-10-07,35.1500,32.5000,35.1500,32.5000,EUR/MWh,33.9960,33.316080,34.675920
2025-10-08,34.6500,30.3000,34.6830,30.3000,EUR/MWh,34.0030,33.322940,34.683060
2025-10-09,33.9000,31.0250,34.0720,31.0250,EUR/MWh,33.4040,32.735920,34.072080
2025-10-10,33.5000,31.6000,33.5680,31.6000,EUR/MWh,32.9100,32.251800,33.568200
2025-10-11,33.1000,30.3000,33.1940,30.3000,EUR/MWh,32.5430,31.892140,33.193860
2025-10-12,33.0000,31.0000,33.2630,31.0000,EUR/MWh,32.6110,31.958780,33.263220
2025-10-13,34.0000,29.6780,34.0000,29.6780,EUR/MWh,32.9920,32.332160,33.651840
2025-10-14,32.8750,29.3000,33.1820,29.3000,EUR/MWh,32.5310,31.880380,33.181620
2025-10-15,33.5000,29.6000,33.5000,29.6000,EUR/MWh,32.7240,32.069520,33.378480
2025-10-16,34.5000,30.2000,34.5000,30.2000,EUR/MWh,32.8770,32.219460,33.534540
2025-10-17,33.8000,31.2000,34.0320,31.2000,EUR/MWh,33.3650,32.697700,34.032300
2025-10-18,33.8000,29.4000,33.8000,29.4000,EUR/MWh,32.9120,32.253760,33.570240
2025-10-19,33.5330,30.5000,33.6170,30.5000,EUR/MWh,32.9580,32.298840,33.617160
2025-10-20,33.7950,29.0000,33.7950,29.0000,EUR/MWh,32.9330,32.274340,33.591660
2025-10-21,34.0000,29.5000,34.0000,29.5000,EUR/MWh,32.7130,32.058740,33.367260
2025-10-22,33.9000,30.0000,33.9000,30.0000,EUR/MWh,33.0620,32.400760,33.723240
2025-10-23,34.1050,31.0050,34.1050,31.0050,EUR/MWh,32.9110,32.252780,33.569220
2025-10-24,34.1500,31.6000,34.1500,31.6000,EUR/MWh,33.3880,32.720240,34.055760
2025-10-25,33.9000,32.0000,33.9000,32.0000,EUR/MWh,33.0670,32.405660,33.728340
2025-10-26,33.4000,32.3000,33.7240,32.3000,EUR/MWh,33.0630,32.401740,33.724260
2025-10-27,33.7500,31.7500,33.8650,31.7500,EUR/MWh,33.2010,32.536980,33.865020
2025-10-28,32.8000,30.7000,33.0270,30.7000,EUR/MWh,32.3790,31.731420,33.026580
2025-10-29,33.4000,31.5000,33.4000,31.5000,EUR/MWh,32.7230,32.068540,33.377460
2025-10-30,33.2000,30.7000,33.3570,30.7000,EUR/MWh,32.7030,32.048940,33.357060
2025-10-31,32.9350,29.5000,33.0240,29.5000,EUR/MWh,32.3760,31.728480,33.023520
